Profitcenter;Sachkonto;S/H;costs;earnings;Periode;Jahr
140001703;521110; ;3.493,72;;3;2016
140001703;521110; ;483,43;;4;2016
140001703;521110; ;9.052,34;;5;2016
140001703;521110; ;14.834,25;;7;2016
140001703;521110; ;159,46;;8;2016
140001703;521110; ;62,75;;9;2016
140001703;521110; ;226,28;;10;2016
140001703;521110; ;6.561,85;;12;2016
140001703;524120; ;47,02;;1;2016
140001703;524120; ;1.015,27;;3;2016
140001703;524120; ;352,00;;5;2016
140001703;524120; ;352,00;;6;2016
140001703;524120; ;352,00;;7;2016
140001703;524120; ;352,00;;8;2016
140001703;524120; ;800,73;;9;2016
140001703;524120; ;352,00;;10;2016
140001703;524120; ;352,00;;11;2016
140001703;524120; ;;294,82;12;2016
140001703;524120; ;106,00;;13;2016
140001703;524140; ;25,23;;1;2016
140001703;524140; ;24,00;;2;2016
140001703;524140; ;84,86;;3;2016
140001703;524140; ;53,80;;4;2016
140001703;524140; ;46,00;;5;2016
140001703;524140; ;70,66;;6;2016
140001703;524140; ;46,00;;7;2016
140001703;524140; ;26,95;;8;2016
140001703;524140; ;46,00;;9;2016
140001703;524140; ;46,00;;10;2016
140001703;524140; ;35,00;;11;2016
140001703;524140; ;;1,38;12;2016
140001703;524140; ;52,00;;13;2016
140001703;524150; ;27,00;;1;2016
140001703;524150; ;95,01;;3;2016
140001703;524150; ;46,98;;4;2016
140001703;524150; ;70,00;;5;2016
140001703;524150; ;70,00;;6;2016
140001703;524150; ;70,00;;7;2016
140001703;524150; ;70,00;;8;2016
140001703;524150; ;70,00;;9;2016
140001703;524150; ;70,00;;10;2016
140001703;524150; ;70,00;;11;2016
140001703;524150; ;20,34;;12;2016
140001703;524190; ;131,90;;2;2016
140001703;524190; ;130,57;;8;2016
140001703;524190; ;152,92;;11;2016
140001703;524190; ;378,36;;13;2016
140001703;529100; ;2,17;;2;2016
140001703;529100; ;2,17;;3;2016
140001703;529100; ;2,17;;4;2016
140001703;529100; ;4,34;;6;2016
140001703;529100; ;2,17;;7;2016
140001703;529100; ;7,95;;9;2016
140001703;529100; ;23,85;;11;2016
140001703;529100; ;197,81;;13;2016
140001703;531800; ;3.804,61;;12;2016
140001703;543160; ;693,24;;11;2016
140001703;544115; ;;149,58;1;2016
140001703;544115; ;149,58;;2;2016
140001703;544132; ;54,91;;13;2016
140001703;544133; ;2,50;;13;2016
140001703;547210; ;353,98;;13;2016
140001703;559900; ;193,61;;13;2016
140001703;571110; ;423,85;;1;2016
140001703;571110; ;423,86;;2;2016
140001703;571110; ;423,86;;3;2016
140001703;571110; ;423,84;;4;2016
140001703;571110; ;423,86;;5;2016
140001703;571110; ;423,85;;6;2016
140001703;571110; ;423,85;;7;2016
140001703;571110; ;423,86;;8;2016
140001703;571110; ;423,86;;9;2016
140001703;571110; ;423,84;;10;2016
140001703;571110; ;423,86;;11;2016
140001703;571110; ;423,85;;12;2016
140001703;581111;S;540,26;;9;2016
140001703;581112;S;827,45;;9;2016
140001703;581113;S;101,25;;9;2016
140001703;581114;S;816,16;;9;2016
140001703;581115;S;324,80;;9;2016
141000400;94000000;S;4,54;;3;2016
141000400;94000000;H;;4,54;3;2016
141000400;94000000;S;154,23;;12;2016
141000400;94000000;H;;154,23;12;2016
141000400;94000001;S;591,89;;1;2016
141000400;94000001;H;;591,89;1;2016
141000400;94000001;S;434,54;;2;2016
141000400;94000001;H;;434,54;2;2016
141000400;94000001;S;526,12;;3;2016
141000400;94000001;H;;526,12;3;2016
141000400;94000001;S;530,16;;4;2016
141000400;94000001;H;;530,16;4;2016
141000400;94000001;S;426,63;;5;2016
141000400;94000001;H;;426,63;5;2016
141000400;94000001;S;678,58;;6;2016
141000400;94000001;H;;678,58;6;2016
141000400;94000001;S;475,25;;7;2016
141000400;94000001;H;;475,25;7;2016
141000400;94000001;S;452,70;;8;2016
141000400;94000001;H;;452,70;8;2016
141000400;94000001;S;709,64;;9;2016
141000400;94000001;H;;709,64;9;2016
141000400;94000001;S;526,94;;10;2016
141000400;94000001;H;;526,94;10;2016
141000400;94000001;S;636,23;;11;2016
141000400;94000001;H;;636,23;11;2016
141000400;94000001;H;;803,33;12;2016
141000400;94000001;S;803,33;;12;2016
141000400;94000001;H;;1.493,55;13;2016
141000400;94000001;S;1.493,55;;13;2016
141000400;94000002;H;;936,52;1;2016
141000400;94000002;S;936,52;;1;2016
141000400;94000002;H;;916,29;2;2016
141000400;94000002;S;916,29;;2;2016
141000400;94000002;H;;1.123,23;3;2016
141000400;94000002;S;1.123,23;;3;2016
141000400;94000002;H;;629,55;4;2016
141000400;94000002;S;629,55;;4;2016
141000400;94000002;H;;793,96;5;2016
141000400;94000002;S;793,96;;5;2016
141000400;94000002;H;;1.261,15;6;2016
141000400;94000002;S;1.261,15;;6;2016
141000400;94000002;H;;1.104,85;7;2016
141000400;94000002;S;1.104,85;;7;2016
141000400;94000002;H;;1.039,88;8;2016
141000400;94000002;S;1.039,88;;8;2016
141000400;94000002;H;;1.101,06;9;2016
141000400;94000002;S;1.101,06;;9;2016
141000400;94000002;H;;1.245,43;10;2016
141000400;94000002;S;1.245,43;;10;2016
141000400;94000002;S;1.170,22;;11;2016
141000400;94000002;H;;1.170,22;11;2016
141000400;94000002;H;;2.041,36;12;2016
141000400;94000002;S;2.041,36;;12;2016
141000400;94000002;H;;3.345,74;13;2016
141000400;94000002;S;3.345,74;;13;2016
141000400;94000011;H;;413,99;1;2016
141000400;94000011;S;413,99;;1;2016
141000400;94000011;H;;47,60;2;2016
141000400;94000011;S;47,60;;2;2016
141000400;94000011;H;;47,54;3;2016
141000400;94000011;S;47,54;;3;2016
141000400;94000011;H;;43,18;4;2016
141000400;94000011;S;43,18;;4;2016
141000400;94000011;H;;45,58;5;2016
141000400;94000011;S;45,58;;5;2016
141000400;94000011;S;36,15;;6;2016
141000400;94000011;H;;36,15;6;2016
141000400;94000011;H;;171,05;7;2016
141000400;94000011;S;171,05;;7;2016
141000400;94000011;H;;38,78;8;2016
141000400;94000011;S;38,78;;8;2016
141000400;94000011;H;;37,60;9;2016
141000400;94000011;S;37,60;;9;2016
141000400;94000011;H;;38,65;10;2016
141000400;94000011;S;38,65;;10;2016
141000400;94000011;H;;293,14;11;2016
141000400;94000011;S;293,14;;11;2016
141000400;94000011;H;17,88;;12;2016
141000400;94000011;S;;17,88;12;2016
141000400;94000011;H;;3.968,06;13;2016
141000400;94000011;S;3.968,06;;13;2016
141000400;94000013;S;121,88;;1;2016
141000400;94000013;H;;121,88;1;2016
141000400;94000013;H;;321,45;4;2016
141000400;94000013;S;321,45;;4;2016
141000400;94000013;H;;68,37;5;2016
141000400;94000013;S;68,37;;5;2016
141000400;94000013;H;;141,29;6;2016
141000400;94000013;S;141,29;;6;2016
141000400;94000013;H;;138,06;7;2016
141000400;94000013;S;138,06;;7;2016
141000400;94000013;H;;143,80;8;2016
141000400;94000013;S;143,80;;8;2016
141000400;94000013;H;;74,89;9;2016
141000400;94000013;S;74,89;;9;2016
141000400;94000013;H;;220,18;11;2016
141000400;94000013;S;220,18;;11;2016
141000400;94000013;S;71,08;;12;2016
141000400;94000013;H;;71,08;12;2016
141000400;94000015;H;;2.799,62;1;2016
141000400;94000015;S;2.799,62;;1;2016
141000400;94000015;H;;1.497,90;2;2016
141000400;94000015;S;1.497,90;;2;2016
141000400;94000015;H;;1.440,85;3;2016
141000400;94000015;S;1.440,85;;3;2016
141000400;94000015;H;;1.451,38;4;2016
141000400;94000015;S;1.451,38;;4;2016
141000400;94000015;H;;1.465,56;5;2016
141000400;94000015;S;1.465,56;;5;2016
141000400;94000015;H;;1.566,28;6;2016
141000400;94000015;S;1.566,28;;6;2016
141000400;94000015;H;;1.658,85;7;2016
141000400;94000015;S;1.658,85;;7;2016
141000400;94000015;S;1.508,73;;8;2016
141000400;94000015;H;;1.508,73;8;2016
141000400;94000015;H;;1.647,15;9;2016
141000400;94000015;S;1.647,15;;9;2016
141000400;94000015;H;;1.899,82;10;2016
141000400;94000015;S;1.899,82;;10;2016
141000400;94000015;H;;2.682,66;11;2016
141000400;94000015;S;2.682,66;;11;2016
141000400;94000015;H;;1.991,51;12;2016
141000400;94000015;S;1.991,51;;12;2016
141000400;94000015;H;;159,17;13;2016
141000400;94000015;S;159,17;;13;2016
141000400;94000023;H;;53,47;1;2016
141000400;94000023;S;53,47;;1;2016
141000400;94000023;H;;248,16;3;2016
141000400;94000023;S;248,16;;3;2016
141000400;94000025;S;38,88;;2;2016
141000400;94000025;H;;38,88;2;2016
141000400;94000025;H;;56,05;7;2016
141000400;94000025;S;56,05;;7;2016
141000400;94000033;H;;128,47;1;2016
141000400;94000033;S;128,47;;1;2016
141000400;94000033;H;;128,27;2;2016
141000400;94000033;S;128,27;;2;2016
141000400;94000033;H;;127,35;3;2016
141000400;94000033;S;127,35;;3;2016
141000400;94000033;H;;126,99;4;2016
141000400;94000033;S;126,99;;4;2016
141000400;94000033;H;;124,78;5;2016
141000400;94000033;S;124,78;;5;2016
141000400;94000033;H;;123,63;6;2016
141000400;94000033;S;123,63;;6;2016
141000400;94000033;S;122,89;;7;2016
141000400;94000033;H;;122,89;7;2016
141000400;94000033;H;;122,53;8;2016
141000400;94000033;S;122,53;;8;2016
141000400;94000033;H;;121,72;9;2016
141000400;94000033;S;121,72;;9;2016
141000400;94000033;H;;125,39;10;2016
141000400;94000033;S;125,39;;10;2016
141000400;94000033;H;;125,00;11;2016
141000400;94000033;S;125,00;;11;2016
141000400;94000033;H;;144,86;12;2016
141000400;94000033;S;144,86;;12;2016
141000400;94000063;H;;260,41;1;2016
141000400;94000063;S;260,41;;1;2016
141000400;94000063;H;;52,38;2;2016
141000400;94000063;S;52,38;;2;2016
141000400;94000063;S;26,68;;3;2016
141000400;94000063;H;;26,68;3;2016
141000400;94000063;H;;453,57;7;2016
141000400;94000063;S;453,57;;7;2016
141000400;94000063;H;;106,72;8;2016
141000400;94000063;S;106,72;;8;2016
141000400;94000063;H;;192,43;9;2016
141000400;94000063;S;192,43;;9;2016
141000400;94000063;H;;59,12;10;2016
141000400;94000063;S;59,12;;10;2016
141000400;94000063;H;;157,62;11;2016
141000400;94000063;S;157,62;;11;2016
141000400;94000063;H;;68,98;12;2016
141000400;94000063;S;68,98;;12;2016
141000400;94000073;H;;31,50;1;2016
141000400;94000073;S;31,50;;1;2016
141000400;94000073;S;7,47;;2;2016
141000400;94000073;H;;7,47;2;2016
141000400;94000073;H;;20,79;3;2016
141000400;94000073;S;20,79;;3;2016
141000400;94000073;H;;19,26;4;2016
141000400;94000073;S;19,26;;4;2016
141000400;94000073;H;;8,81;5;2016
141000400;94000073;S;8,81;;5;2016
141000400;94000073;H;;39,33;6;2016
141000400;94000073;S;39,33;;6;2016
141000400;94000073;H;;11,79;7;2016
141000400;94000073;S;11,79;;7;2016
141000400;94000073;H;;19,63;8;2016
141000400;94000073;S;19,63;;8;2016
141000400;94000073;H;;21,23;9;2016
141000400;94000073;S;21,23;;9;2016
141000400;94000073;S;33,76;;10;2016
141000400;94000073;H;;33,76;10;2016
141000400;94000073;H;;20,79;11;2016
141000400;94000073;S;20,79;;11;2016
141000400;94000073;H;;42,80;12;2016
141000400;94000073;S;42,80;;12;2016
141000400;94000073;H;;0,50;13;2016
141000400;94000073;S;0,50;;13;2016
141000400;94000083;H;;113,05;1;2016
141000400;94000083;S;113,05;;1;2016
141000400;94000083;H;;435,65;2;2016
141000400;94000083;S;435,65;;2;2016
141000400;94000083;H;;39,40;3;2016
141000400;94000083;S;39,40;;3;2016
141000400;94000083;H;;217,30;7;2016
141000400;94000083;S;217,30;;7;2016
141000400;94000083;S;124,54;;8;2016
141000400;94000083;H;;124,54;8;2016
141000400;94000083;H;;306,40;9;2016
