EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2016;G;2;22;226;226006;Gtos func. trib jurado;Gastos de funcionamiento de Tribunal con Jurado
2016;G;2;22;226;226007;Indemniz. a testigos;Indemnizaciones a testigos
2016;G;2;22;226;226009;Otros gastos diversos;Otros gastos diversos
2016;G;2;22;227;227000;Limpieza y aseo;Limpieza y aseo
2016;G;2;22;227;227001;Seguridad;Seguridad
2016;G;2;22;227;227002;Valoraciones y peritajes;Valoraciones y peritajes
2016;G;2;22;227;227003;Postales;Postales
2016;G;2;22;227;227004;Custodia, depsito,almac.;Custodia, depsito y almacenaje
2016;G;2;22;227;227005;Procesos electorales;Procesos electorales
2016;G;2;22;227;227006;Estudio,trabajos tcnicos;Estudios y trabajos tcnicos
2016;G;2;22;227;227007;Mantenimiento E.D.A.R.;Mantenimiento est. depuradoras de aguas residuales
2016;G;2;22;227;227008;Gest.Ctros Asist. propios;Gestin de Centros Asistenciales propios
2016;G;2;22;227;227009;Otros trabajos empresas;Otros trabajos realizados por otras empresas
2016;G;2;22;227;227010;Mant. Infraest. Telecom;Mant. Infraestructuras y Servicios de Telecomunic.
2016;G;2;22;227;227011;Pruebas lab. externos;Pruebas realizadas por laboratorios externos
2016;G;2;22;229;229000;Funcionamiento de centros;Gtos funcionam. centros docentes no universitarios
2016;G;2;22;229;229001;Gastos de comedor escolar;Gastos de comedor escolar
2016;G;2;22;229;229002;Gratuidad libros de texto;Gratuidad libros de texto
2016;G;2;22;229;229003;Gtos. planes y serv. nuev;Gastos centros en planes y servicios nuevos
2016;G;2;23;230;230000;Dietas;Dietas
2016;G;2;23;231;231000;Locomocin;Locomocin
2016;G;2;23;232;232000;Traslado;Traslado
2016;G;2;23;239;239000;Otras indemnizaciones;Otras indemnizaciones
2016;G;2;24;240;240000;Arrend. servicios nuevos;Arrendamientos para servicios nuevos
2016;G;2;24;241;241000;Rep. conserv serv. nuevos;Reparacin y conservacin para servicios nuevos
2016;G;2;24;242;242000;Mater,sumin. serv. nuevos;Material,suministros y otros para servicios nuevos
2016;G;2;24;243;243000;Dietas,locom. serv.nuevos;Dietas y locomociones para servicios nuevos
2016;G;2;24;244;244000;Ac.concertada serv.nuevos;Accin concertada en servicios nuevos
2016;G;2;24;249;249000;Otros gastos serv. nuevos;Otros gastos en servicios nuevos
2016;G;2;25;250;250000;Gastos pruebas selectivas;Gastos en pruebas selectivas
2016;G;2;25;251;251000;Realizacin de cursos;Realizacin de cursos de formacin interna
2016;G;2;25;251;251001;Form. jvenes nuevas tec.;Formacin a jvenes en nuevas tecnologas
2016;G;2;25;251;251002;Planes Trabajo Ctros Nac.;Planes de Trabajo. Centros Nacionales
2016;G;2;25;251;251003;Cursos form. externa;Realizacin de cursos de formacin externa
2016;G;2;26;261;261000;Programas de hemodilisis;Programas de hemodilisis
2016;G;2;26;261;261001;Litotr.renales extracorp.;Litotricias renales extracorpreas
2016;G;2;26;261;261002;Resonancia nuclear magn.;Resonancia nuclear magntica
2016;G;2;26;261;261003;Tomografa axial comput.;Tomografa axial computerizada
2016;G;2;26;261;261004;Terap.insuf.respir.domic.;Terapia insuficiencia respiratoria a domicilio
2016;G;2;26;261;261005;Programas tte. sanitario;Programas de transporte sanitario
2016;G;2;26;261;261009;Otros conciertos As.Sanit;Otros conciertos de Asistencia Sanitaria
2016;G;2;26;262;262000;Conv.Univ:plazas vincul.;Convenio con Universidades: plazas vinculadas
2016;G;2;26;263;263000;Acc.concertada S.Sociales;Accin concertada en Servicios Sociales
2016;G;2;26;263;263001;Conv. Entidades Pblicas;Convenios con Entidades Pblicas
2016;G;2;26;263;263002;Conc. Entidades Privadas;Conciertos con Entidades Privadas
2016;G;2;26;263;263003;Acogimientos familiares;Acogimientos familiares
2016;G;2;26;263;263004;Otros convenios;Otros convenios
2016;G;3;30;300;300000;Intereses ttulos Deuda;Intereses de ttulos de la Deuda
2016;G;3;30;301;301000;Gtos em,mod,cancel. Deuda;Gastos de emisin, modificacin y cancelacin
2016;G;3;30;303;303000;Rendimientos implcitos;Rendimientos implcitos
2016;G;3;31;310;310000;Int. Prst. Interior, Entidades Crdito;Intereses Ptmos. Inter. con Entidades Crdito
2016;G;3;31;310;310001;Int. Prst. Interior, Sector Pblico;Intereses Ptmos. Inter. con Entes Sector Pblico
2016;G;3;31;310;310002;Intereses Prstamos Interior C/P;Intereses de Prstamos del Interior a C/P
2016;G;3;31;310;310003;Int. Op. Financieras con  Estado;Intereses de Operaciones Financieras con el Estado
2016;G;3;31;311;311000;Gto form,mod,canc. pr.int;Gastos de formalizacin,modificacin y cancelacin
2016;G;3;31;311;311001;Gtos. form corto plazo;Gtos. form corto plazo
2016;G;3;31;312;312000;Inter.gtos oper.derivados;Intereses y otros de operaciones con derivados
2016;G;3;32;320;320000;Int. prst.ext. Ent.Crd.;Intereses prstamos exterior con Entidades Crdito
2016;G;3;32;321;321000;Gto form,mod,canc. pr.ext;Gastos de formalizacin,modificacin y cancelacin
2016;G;3;35;350;350000;Intereses de depsitos;Intereses de depsitos
2016;G;3;35;351;351000;Intereses de fianzas;Intereses de fianzas
2016;G;3;35;352;352000;Intereses de demora;Intereses de demora
2016;G;3;35;353;353000;Gastos de avales;Gastos de avales
2016;G;3;35;359;359000;Otros gtos dep,fianz,aval;Otros gastos de depsitos, fianzas y avales
2016;G;3;39;390;390000;Inter.otros prst,anticip;Intereses de otros prstamos y anticipos
2016;G;3;39;391;391000;Gts.otros prst.,anticip.;Gastos de otros prstamos y anticipos
2016;G;3;39;392;392000;Int. y otros op. der.fin.;Intereses y otros oper. con derivados financieros
2016;G;4;40;400;400001;Ayudas Proteccin Civil;Ayudas de Proteccin Civil
2016;G;4;40;400;400002;Contratacin desempleados;Subvencin a la contratacin de desempleados
2016;G;4;40;400;400003;C M. Defensa Educ. Infan;C.M. Defensa Educacin Infantil
2016;G;4;40;400;400004;Conv. M Interior UPN;Convenio M Interior Unidad Polica Nacional
2016;G;4;40;400;400005;Con. M Justicia Curso DA;Convenio M Justicia Curso Derecho Aragons
2016;G;4;40;400;400006;Con. M Trabajo Insp.Trab;Conv. M Trabajo colaboracin mat. Inspec. Trabajo
2016;G;4;40;400;400007;Retrib. personal UPN;Retribuciones personal U. Polica Nal.
2016;G;4;40;400;400008;Conv.Seg.Sedes Judiciales;Convenio M. Interior. Seguridad sedes judiciales
2016;G;4;40;405;405001;Prog.UE Conv.Estudios;Programas de la UE: Convenios, Estudios e Instit.
2016;G;4;40;405;405002;C INE encuestas TIC;Convenio INE encuestas TIC
2016;G;4;40;405;405003;Conv. Fondo Esp. Garanta Agraria;Convenio Fondo Espaol de Garanta Agraria
2016;G;4;40;405;405004;Conv. Acad. Gral. MilitarCurso Internal. Defensa;Conv. Acad. Gral. Militar Curso Internal. Defensa
2016;G;4;41;410;410001;Transf. INAEM Op.Corrient;Transferencia al INAEM para Operaciones Corrientes
2016;G;4;41;410;410002;Ctrl cultivos Teledetecc.;Control de cultivos por Teledeteccin
2016;G;4;41;410;410003;Transf SALUD Ctros.Sanit.;Transf. SALUD-Aportacin Estado Centros Sanitarios
2016;G;4;41;410;410007;Transf SALUD Op.Corrient;Transferencia al SALUD para Operaciones Corrientes
2016;G;4;41;410;410010;Transf. IASS Op.Corrient;Transferencia al IASS para Operaciones Corrientes
2016;G;4;41;410;410011;Homologaciones I.A.S.S.;Homologaciones I.A.S.S.
2016;G;4;41;410;410012;Acc.Orient.Bsqueda Empl;Acciones inform. orient.y bsqueda de empleo
2016;G;4;41;410;410013;Planes Experimentales;Planes Experimentales
2016;G;4;41;410;410014;Contratacin desempleados;Subvencin a la contratacin de desempleados
2016;G;4;41;410;410015;Transf SALUD Investig.;Transf. SALUD (Invest,Form. y Transf Conocimiento)
2016;G;4;41;410;410016;Transf. IAM Oper. Corr.;Transferencia IAM por Operaciones Corrientes
2016;G;4;41;410;410017;Transf. IAJ Oper. Corr.;Transferencia Inst.Juventud Operaciones Corrientes
2016;G;4;41;410;410018;Transf. SALUD Form.MIR;Transf. SALUD- Formacin continuada M.I.R.
2016;G;4;41;410;410019;Transf. IAEAS Op.Corrient;Transferencia I.A Enseanzas Artsticas Superiores
2016;G;4;41;410;410022;Transf. SALUD para  CETEC;Transferencia al SALUD para el CETEC
2016;G;4;42;420;420000;A la Tesor. General S.S.;A la Tesorera General de la Seguridad Social
2016;G;4;42;421;421000;A otros Entes de la S.S.;A otros entes de la Seguridad Social
2016;G;4;44;440;440001;Consejo Ases.Rtve Aragn;Consejo Asesor RTVE Aragn
2016;G;4;44;440;440002;Corp.Arag.de Radio y TV;Corporacin Aragonesa de Radio y Televisin
2016;G;4;44;440;440003;Transf. AST Op.Corrient;Transferencia a AST para Operaciones Corrientes
2016;G;4;44;440;440004;Subv. Explotacin EE.PP.;Subvenciones a la Explotacin de Empresas Pblicas
2016;G;4;44;440;440005;Aragn Exterior S.A.;Transferencia funcionamiento Aragn Exterior S.A.
2016;G;4;44;440;440007;Convenio RENFE;Convenio RENFE
2016;G;4;44;440;440008;Prom.Transp.Aeropuert.Zgz;Fomento, promocin trans.areo Aeropuerto Zaragoza
2016;G;4;44;440;440009;Cmaras Agrarias;Cmaras Agrarias
2016;G;4;44;440;440010;Actividades I.A.F.;Actividades del Instituto Aragons de Fomento
2016;G;4;44;440;440011;Ayudas Promoc.Diseo;Ayudas para promocin del diseo
2016;G;4;44;440;440012;Proy.Innovad.Centros Pbl;Subv. Proyectos Innovadores Centros Pblicos
2016;G;4;44;440;440013;Aprov.Rec.Mineros y Geol.;Promoc.Activid.Aprovech.Rec.Mineros y Patr.Geolog.
2016;G;4;44;440;440014;Subv.Promocin Turstica;Subv. Promocin Turstica
2016;G;4;44;440;440015;Sdad Prom.y Gest.Tur.Arag;Transf.Sociedad de Prom.y Gestin Turismo Aragons
2016;G;4;44;440;440016;Transf Bco Sangre Tejidos;Transferencia Banco de Sangre y Tejidos de Aragn
2016;G;4;44;440;440017;Consorcio Hospital Jaca;Transferencia al Consorcio Hospitalario de Jaca
2016;G;4;44;440;440018;Transf IACS Op.Corrient;Transf. Instituto Aragons de Ciencias de la Salud
2016;G;4;44;440;440019;Transf IACS Clulas Madre;Transf. IACS - Proyecto Desarrollo Clulas Madre
2016;G;4;44;440;440020;Iniciativas Ciencia y Soc;Iniciativas en Ciencia y Sociedad
2016;G;4;44;440;440021;Transferencia ZLC;Transferencia Fundacin Zaragoza Logistic Center
2016;G;4;44;440;440022;Transferencia  I.T.A.;Transferencia al Instituto Tecnolgico Aragn
2016;G;4;44;440;440023;Transf. A.Calid. Infraest;Transf. Agencia de Calidad y Prospec.Universitaria
2016;G;4;44;440;440024;Centros Asociados UNED;Centros Asociados UNED
2016;G;4;44;440;440025;Univ. Financiac Objetivos;Universidad - Financiacin por Objetivos
2016;G;4;44;440;440026;Univ. y rel. con Sociedad;Universidad y relaciones con la Sociedad
2016;G;4;44;440;440027;Univ.Zarag consejo Social;Universidad de Zaragoza. Consejo Social
2016;G;4;44;440;440028;Univ.Zarag Transf Bsica;Universidad de Zaragoza. Transferencia Bsica
2016;G;4;44;440;440029;Actividades C.I.T.A.;Actividades C.I.T.A.
2016;G;4;44;440;440030;Acc. de Investig. e Innov;Acciones de Investigacin e Innovacin
2016;G;4;44;440;440031;Cont. y difus Sdad Inform;Contenidos y difusin de la Sdad de la Informacin
2016;G;4;44;440;440032;Actuac.Obs Arag Sdad Inf.;Actuac. Observ. Aragons Sdad de la Informacin
2016;G;4;44;440;440033;Promo e Implant TICS;Prom.e Implant.Tecnol.Informacin  y Comunicacin
2016;G;4;44;440;440034;Conv.UZ Form.Prof. e Inno;Convenio U.Z. formacin profesorado e innovacin
2016;G;4;44;440;440035;Escuela Hostelera Aragn;Escuela Hostelera de Aragn
2016;G;4;44;440;440036;Casa Traductor Tarazona;Casa del Traductor de Tarazona
2016;G;4;44;440;440037;Ctro. Dramtico Aragn;Centro Dramtico de Aragn
2016;G;4;44;440;440038;Subv. Inmuebles GTF, S.L.;Subvencin Inmuebles Gran Teatro Fleta, S.L.
2016;G;4;44;440;440039;Sub Fund Torralba Fortn;Fundacin Torralba Fortn
2016;G;4;44;440;440040;UZ OTRI M.Paleont.Zgz;U.Z. OTRI Proy. Museo Paleontolgico de Zaragoza
2016;G;4;44;440;440041;Univ Zgz Curso Postgrado;Universidad de Zaragoza.Curso Postgrado
2016;G;4;44;440;440042;Juegos Escolares;Juegos Escolares
2016;G;4;44;440;440043;Transf. Inst.Ar.Gest.Amb.;Transfer Instituto Aragons de Gestin Ambiental
2016;G;4;44;440;440044;Transf Inst.Arag. Agua;Transferencia al Instituto Aragons del Agua
2016;G;4;44;440;440045;Formacion FIP;Formacin e Insercin Profesional Entes Pblicos
2016;G;4;44;440;440046;Formacin  ITA;Formacin Instituto Tecnolgico de Aragn
2016;G;4;44;440;440047;Universa.Atencin talento;Universa,con atencin al talento al serv. empresa
2016;G;4;44;440;440048;Contratacin desempleados;Subvencin a la contratacin de desempleados
2016;G;4;44;440;440049;Transferen. IACS;Transf. Instituto Aragons de Ciencias de la Salud
2016;G;4;44;440;440050;Apoyo a Acc.Innovadoras;Apoyo a Acciones Innovadoras
2016;G;4;44;440;440051;Subv.Proyec.Coop.Transfr.;Subv. Proyectos de Cooperacin Transfronteriza
2016;G;4;44;440;440052;Campaas escol. deportiv.;Campaas Escolares Deportivas
2016;G;4;44;440;440053;Conv.Colab. CTU-ITA;Convenio de colaboracin entre C.T.U. e I.T.A.
2016;G;4;44;440;440054;Conv. mediacin familiar;Convenios para mediacin familiar
2016;G;4;44;440;440055;T. UNIZAR Lab. Encefalopa;Transferencia UNIZAR. Laboratorio Encefalopatas
2016;G;4;44;440;440056;Gest.Avales Explot.Agr.;Gestin de avales de explotaciones agrarias
2016;G;4;44;440;440057;Cons.Arag.Sanit. Alta Res;Trasnf. Consorcio Arag. Sanitario Alta Resolucin
2016;G;4;44;440;440058;Conv. Errad.Violenc.Gn.;Conv. progr. prev. y erradicacin violencia genero
2016;G;4;44;440;440059;Explot. Finca La Alfranca;Explotacin Finca La Alfranca
2016;G;4;44;440;440060;Fund.Cjto.Paleont.Teruel;Fundacin Conjunto Paleontolgico de Teruel
2016;G;4;44;440;440061;Est.Hist.Art.Com.Daroca;Estudio Hist.Art. Comunidad Daroca en Edad Media
2016;G;4;44;440;440062;Creac.Ag.Des.Ener.Renov.;Creacin Agencia Desarrollo Energas Renovables
2016;G;4;44;440;440063;Subv. I࿢;Subvenc. acciones y proy. innovadores de I࿢
2016;G;4;44;440;440064;Subv. Fudac. G.T.Fleta;Subvencin a la Fundacin Gran Teatro Fleta
2016;G;4;44;440;440065;Conv. Gentica,fauna silv;Conv. materia gentica y fauna silvestre en Aragn
2016;G;4;44;440;440066;Convenio Cmaras Comercio;Convenio Cmaras de Comercio
2016;G;4;44;440;440067;Lab. Gent Fac Veterinar.;Mantenimiento Laboratorio Investigacin Gentica
2016;G;4;44;440;440068;Sub dir formacin empleo;Subvenciones Directas para Formacin y Empleo
2016;G;4;44;440;440069;Prog.Igual.Oportun.M/H;Programas Igualdad de Oportunidades Mujer/Hombre
2016;G;4;44;440;440070;Cons Aerodromo Teruel;Consorcio Aerdromo/ Aeropuerto de Teruel
2016;G;4;44;440;440071;Cons transportes rea zgz;Consorcio de Transportes del rea de Zaragoza
2016;G;4;44;440;440072;Promoc. y dllo social;Promocin y desarrollo social de Aragn
2016;G;4;44;440;440074;Informes y evalua. educat;Informes y evaluacin educativa
2016;G;4;44;440;440075;Ay. proy. innovadores;Ayudas para proyectos innovadores
2016;G;4;44;440;440076;Transf. C.Empr Pbl Arag;Transf. Corporacin Empresarial Pblica de Aragn
2016;G;4;44;440;440077;Convenio Cmara Oficial Comercio de Zaragoza;Convenio Cmara Oficial Comercio de Zaragoza
2016;G;4;44;440;440078;Convenio Cmara Oficial Comercio de Huesca;Convenio Cmara Oficial Comercio de Huesca
2016;G;4;44;440;440079;Convenio Cmara Oficial Comercio de Teruel;Convenio Cmara Oficial Comercio de Teruel
2016;G;4;44;440;440080;Un. Zgza. Master Gest.;Universidad de Zaragoza. Master en Gestin Sanitar
2016;G;4;44;440;440081;Transf.Aragon Desar. e In;Transferencia a Aragn Desarrollo e Inversin SL
2016;G;4;44;440;440082;Transf. SODIAR;Transferencia a SODIAR
2016;G;4;44;440;440083;Museo Ciudadela de Jaca;Museo Ciudadela de Jaca
2016;G;4;44;440;440084;Mant. Laboratorio Gentic;Mantenimiento Laboratorio Investigacin Gentica
2016;G;4;44;440;440085;Conv. UNIZAR master cult.;Convenio UNIZAR master polticas proy. culturales
2016;G;4;44;440;440086;Difus.,Fom.y Ahorro Energ;Actuaciones, difusin, fomento y ahorro energtico
2016;G;4;44;440;440087;Coop. Congresos Agroalime;Cooperacin Congresos Agroalimentarios
2016;G;4;44;440;440088;Consorcio Tnel Bielsa;Consorcio Tnel Bielsa
2016;G;4;44;440;440089;Convenio Red Antigranizo;Convenio Red Antigranizo
2016;G;4;44;440;440090;A SARGA. Gest.Serv.Agroa;A SARGA. Gestin Servicios Agroalimentarios
2016;G;4;44;440;440091;Consorcio Antigranizo;Consorcio Antigranizo
2016;G;4;44;440;440092;Conv. UNIZAR form MIR;Convenio UNIZAR formacin MIR ciruga oral-maxilof
2016;G;4;44;440;440093;Mster en Gestin Pblica;Mster en Gestin Pblica
2016;G;4;44;440;440094;Centro Innov.Tecn.Audiov.;Centro de Innovacin Tecnologas Audiovisuales ITA
2016;G;4;44;440;440095;Plan consumo frutas escue;Plan consumo frutas en la escuela
2016;G;4;44;440;440096;Transf. ARAID;Transferencia ARAID
2016;G;4;44;440;440097;Consorcio Portalet;Consorcio del Portalet
2016;G;4;44;440;440098;Conv.TVA Produc.Audiovis.;Convenio TVA Produccin Audiovisual
2016;G;4;44;440;440099;UNIZAR Catedra D Est.;UNIZAR Ctedra de Derecho Estatutario
2016;G;4;44;440;440100;Subv.Economia Social;Subv. formacin,fomento y difusin Economa Social
2016;G;4;44;440;440101;Catedra Dcho Local-UNIZAR;Ctedra de Derecho Local de Aragn - UNIZAR
2016;G;4;44;440;440102;Des.Sostenible M.Rural;Desarrollo sostenible del medio rural
2016;G;4;44;440;440103;UNIZAR - Invest. y trans;UNIZAR investigacin y transf. del conocimiento
2016;G;4;44;440;440104;Fom.uso ef.energi y renov;Fom uso eficiente de la energia y energas renovab
2016;G;4;44;440;440105;Master G.Fluvial Sostenib;Mster de Gestin Fluvial Sostenible
2016;G;4;44;440;440106;elecc.camaras agrarias;Elecciones Cmaras Agrarias
2016;G;4;44;440;440107;Zaragoza Pirineos 2022;Candidatura Juegos Olmpicos ZaragozaPirineos 2022
2016;G;4;44;440;440108;Subv. fomento activ comer;Subvenciones para fomento actividad comercial
2016;G;4;44;440;440109;Conv. UNIZAR Medicina Tra;Convenio UNIZAR Medicina del Trabajo
2016;G;4;44;440;440110;Conv. UNIZAR prev. r. lab;Conv. UNIZAR Plan  director  prev. r. laborales
2016;G;4;44;440;440111;Trans.CEEI Aragn;Transferencia al CEEI Aragn
2016;G;4;44;440;440112;Trans.Parq.Tec Walqa;Transferencia al Parque Tecnolgico Walqa
2016;G;4;44;440;440113;Transf. a Org. gest.sanit;Transf. organismos que gestionan la sanidad
2016;G;4;44;440;440114;Fom. innov. aragonesa;Acciones de Fomento a la Innovacin Aragonesa
2016;G;4;44;440;440115;Fom Prom Dep Universidad;Fomento y Promocin Deporte Universidad
2016;G;4;44;440;440116;Subv Prom Tur Nieve Arag;Subvencin Promocin Turstica Nieve de Aragn
2016;G;4;44;440;440117;Consorcio Ciud. Jaca;Consorcio Ciudadela de Jaca
2016;G;4;44;440;440118;Consorcio Patr. Ibrico;Consorcio Patrimonio Ibrico
2016;G;4;44;440;440119;Univ. Zar. Experiencia;Universidad de Zaragoza de la Experiencia
2016;G;4;44;440;440120;UIMP Pirineos;Universidad Inter. Menendez Pelayo Pirineos
2016;G;4;44;440;440121;Univers. Cursos ELE Jaca;Universidad Cursos ELE Jaca
2016;G;4;44;440;440122;A SARGA. Mant CIAMA;A SARGA. Mantenimiento CIAMA
